price,area,type,road_width,width,floors,parking_slots,bedrooms,district_Quận Cầu Giấy,district_Quận Tây Hồ,district_Quận Đống Đa,district_Quận Ba Đình,district_Quận Hai Bà Trưng,district_Quận Thanh Xuân,district_Quận Nam Từ Liêm,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Bắc Từ Liêm,district_Quận Hoàng Mai
2.5,32.0,0,1.2,4.5,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
2.5,54.0,0,3.0,4.0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
15.0,70.0,1,8.0,5.0,5.0,1,6.0,0,0,0,0,1,0,0,0,0,0,0
33.0,100.0,1,8.0,6.0,8.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
11.5,45.0,1,8.0,4.5,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
43.5,80.0,1,20.0,6.0,6.0,2,8.0,1,0,0,0,0,0,0,0,0,0,0
6.5,50.0,1,8.0,4.2,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
7.7,40.0,0,3.0,6.0,6.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
25.0,65.0,0,7.0,5.5,7.0,2,6.0,0,0,1,0,0,0,0,0,0,0,0
8.5,40.0,0,4.5,5.5,5.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0
7.5,45.0,0,4.0,4.0,6.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
17.0,85.0,0,6.0,5.2,6.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0
21.5,40.0,1,30.0,6.0,4.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0
30.0,75.0,1,11.0,5.5,7.0,4,6.0,0,0,1,0,0,0,0,0,0,0,0
30.0,76.0,1,7.0,5.5,7.0,4,6.0,0,0,1,0,0,0,0,0,0,0,0
25.0,60.0,0,7.0,5.5,7.0,1,6.0,0,0,1,0,0,0,0,0,0,0,0
11.5,55.0,1,7.0,3.5,7.0,4,5.0,0,0,0,0,0,0,0,1,0,0,0
4.5,40.0,0,2.5,4.7,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
5.94,41.0,0,4.0,3.3,3.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
6.15,42.0,0,3.0,5.0,7.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0
8.1,48.0,1,6.0,4.5,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
16.5,68.0,1,25.0,5.0,5.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
20.0,88.0,1,15.0,5.5,3.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0
10.0,45.0,0,10.0,4.2,5.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0
13.5,60.0,1,10.0,6.0,4.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0
3.9,39.0,0,3.0,4.6,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.5,46.0,0,3.0,3.8,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
31.0,130.0,1,30.0,7.2,5.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
3.5,33.0,0,2.5,3.5,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.7,70.0,0,5.0,5.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
6.3,50.0,0,3.1,3.8,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
14.5,73.0,1,20.0,4.0,5.0,0,5.0,0,0,0,0,0,1,0,0,0,0,0
26.0,95.0,1,20.0,4.5,5.0,4,4.0,0,0,0,0,1,0,0,0,0,0,0
6.8,46.0,1,6.0,3.8,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
4.53,40.0,0,3.0,3.0,5.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0
42.0,100.0,0,6.0,6.0,9.0,0,11.0,0,0,0,1,0,0,0,0,0,0,0
8.5,93.0,0,4.0,4.6,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
15.5,55.0,1,10.0,5.2,7.0,0,6.0,0,0,0,1,0,0,0,0,0,0,0
14.5,50.0,0,4.0,4.0,5.0,0,5.0,0,0,0,1,0,0,0,0,0,0,0
7.5,56.0,1,10.0,5.0,2.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0
4.75,50.0,0,4.0,7.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,1,0
2.85,32.0,0,3.5,4.0,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
16.0,70.0,1,8.0,5.0,5.0,1,6.0,0,0,0,0,1,0,0,0,0,0,0
15.7,56.0,0,4.0,6.0,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
40.0,100.0,1,6.0,10.0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0
5.7,39.0,0,3.5,4.5,6.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0
5.6,47.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
5.75,50.0,0,3.5,5.2,4.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
16.0,75.0,1,12.0,5.0,5.0,0,5.0,0,0,0,0,0,1,0,0,0,0,0
14.5,75.0,1,12.0,5.0,5.0,0,5.0,0,0,0,0,0,1,0,0,0,0,0
3.85,35.0,0,2.5,3.6,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
6.55,45.0,0,4.0,5.0,5.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
6.8,46.0,0,4.0,4.0,5.0,1,9.0,1,0,0,0,0,0,0,0,0,0,0
5.2,37.0,0,2.5,3.5,5.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
2.8,30.0,0,2.5,5.0,4.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
27.0,116.0,0,5.0,9.0,7.0,0,11.0,0,0,1,0,0,0,0,0,0,0,0
2.5,30.0,0,3.0,5.0,2.0,0,2.0,0,0,0,0,0,0,0,1,0,0,0
23.5,60.0,1,10.0,6.0,6.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
16.8,35.0,1,20.0,4.5,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
9.81,49.0,1,5.0,4.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
16.6,50.0,1,6.0,4.0,7.0,2,3.0,0,0,0,0,1,0,0,0,0,0,0
4.69,33.0,0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
8.5,65.0,1,12.0,4.5,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.65,21.0,0,6.0,4.2,4.0,4,2.0,0,0,0,0,0,1,0,0,0,0,0
5.5,42.0,0,2.0,3.3,4.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
6.1,40.0,1,3.0,4.0,6.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0
6.68,52.0,0,6.0,4.2,5.0,0,5.0,0,0,0,0,0,1,0,0,0,0,0
4.8,34.0,0,4.0,5.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
3.9,35.0,1,3.0,3.6,5.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
5.75,50.0,0,3.0,5.25,4.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
5.4,51.0,1,6.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
3.65,40.0,0,2.0,4.0,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
9.2,44.0,1,8.0,3.8,3.0,1,3.0,0,0,0,0,0,1,0,0,0,0,0
10.0,24.5,1,8.0,5.56,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
6.7,45.0,0,4.0,4.0,5.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
3.5,36.0,0,3.0,4.0,4.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
6.35,56.0,0,4.5,4.0,4.0,1,4.0,0,0,0,0,0,0,1,0,0,0,0
4.65,68.0,0,5.0,4.5,1.0,1,1.0,0,0,0,0,0,0,1,0,0,0,0
4.1,50.0,0,3.0,5.0,4.0,1,4.0,0,0,0,0,0,0,1,0,0,0,0
6.4,56.0,0,4.5,5.4,5.0,0,5.0,0,0,0,0,0,0,1,0,0,0,0
16.5,75.0,1,8.0,5.0,4.0,1,4.0,0,0,0,0,0,0,1,0,0,0,0
21.5,75.0,1,20.0,5.0,5.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
0.68,23.0,0,1.8,4.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
8.35,42.0,1,10.0,5.8,4.0,1,5.0,0,0,0,0,0,0,0,1,0,0,0
7.09,43.0,0,3.0,4.2,6.0,0,6.0,0,0,0,0,0,1,0,0,0,0,0
7.0,47.0,0,2.0,4.3,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
8.9,70.0,0,3.0,4.0,7.0,0,11.0,0,0,0,0,0,0,0,1,0,0,0
5.35,42.0,0,3.5,3.5,6.0,0,10.0,0,0,0,0,0,0,0,1,0,0,0
8.5,72.0,1,4.0,4.0,6.0,1,11.0,0,0,0,0,0,1,0,0,0,0,0
3.05,26.0,0,2.5,3.5,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
4.9,41.0,0,4.0,5.0,5.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
2.0,25.0,0,4.0,4.0,3.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
4.3,42.0,1,3.0,3.8,5.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
3.9,35.0,0,4.0,4.0,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
15.2,42.0,1,30.0,5.4,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0
8.6,35.0,0,3.0,3.5,4.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
11.6,66.0,0,4.0,4.7,6.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
11.5,56.0,1,5.0,4.3,4.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1
4.6,35.0,0,3.0,3.8,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.4,40.0,0,2.0,3.0,5.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
4.0,40.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
19.0,53.0,1,11.0,4.8,4.0,1,4.0,0,0,0,0,0,0,0,0,0,1,0
1.55,15.0,0,2.0,4.0,2.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0
5.5,50.0,0,3.0,4.0,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
7.8,23.0,1,20.0,6.0,2.0,4,2.0,0,0,1,0,0,0,0,0,0,0,0
3.4,44.0,0,7.0,4.4,4.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
3.85,30.0,0,3.0,3.8,5.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0
3.7,55.0,0,3.0,6.0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0
5.6,43.0,1,6.0,4.0,6.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
6.4,48.0,0,2.5,4.6,5.0,0,9.0,0,0,0,0,1,0,0,0,0,0,0
6.4,43.0,1,8.0,3.5,6.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0
14.0,68.0,0,15.0,4.0,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
3.62,31.0,0,2.5,5.0,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
12.5,55.0,1,10.0,4.0,5.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
6.5,50.0,0,3.0,4.5,6.0,0,11.0,0,0,0,0,0,0,1,0,0,0,0
1.4,15.0,0,3.0,3.0,5.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
3.55,30.0,0,1.5,4.0,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
28.0,160.0,1,5.0,10.0,3.0,2,6.0,0,1,0,0,0,0,0,0,0,0,0
43.0,98.0,1,8.0,4.5,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
36.5,73.0,1,10.0,5.0,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
27.5,100.0,1,25.0,5.0,4.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0
2.25,26.0,0,3.0,3.0,2.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
11.0,55.0,1,8.0,5.6,4.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
7.0,40.0,0,5.0,6.0,5.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
8.5,38.0,1,8.0,4.0,4.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
4.1,30.0,0,3.0,4.0,5.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
4.5,32.0,0,4.0,4.0,4.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
3.6,62.0,0,2.5,8.4,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
4.0,35.0,0,3.0,3.5,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
6.6,45.0,0,2.0,3.1,5.0,0,6.0,0,0,0,0,0,1,0,0,0,0,0
4.8,64.0,0,4.0,5.0,1.0,1,1.0,0,1,0,0,0,0,0,0,0,0,0
1.7,19.0,0,3.0,3.5,3.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1
4.9,37.0,0,3.5,3.4,4.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1
3.5,160.0,0,2.0,5.5,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
15.5,55.0,0,8.0,6.3,5.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0
29.0,50.0,1,10.0,4.5,5.0,0,7.0,0,0,1,0,0,0,0,0,0,0,0
21.0,60.0,0,9.0,4.5,6.0,0,8.0,1,0,0,0,0,0,0,0,0,0,0
5.8,39.0,1,6.0,4.45,5.0,1,3.0,0,0,0,0,0,0,0,1,0,0,0
7.2,86.0,0,2.0,7.0,3.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
8.35,42.0,1,12.0,5.76,4.0,1,5.0,0,0,0,0,0,0,0,1,0,0,0
4.4,40.0,0,2.6,9.0,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
7.2,46.0,1,6.0,3.85,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
5.6,39.0,0,5.0,3.3,5.0,1,5.0,0,0,0,0,0,0,0,1,0,0,0
6.55,56.0,1,6.0,5.0,5.0,0,5.0,0,0,0,0,0,0,0,0,1,0,0
3.66,35.0,0,3.0,3.2,4.0,3,5.0,0,0,0,0,1,0,0,0,0,0,0
37.0,96.0,1,11.0,6.0,7.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
37.0,96.0,1,11.0,6.0,7.0,3,4.0,0,0,0,0,0,0,1,0,0,0,0
4.5,40.0,0,3.0,3.9,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
14.2,60.0,1,10.0,3.5,4.0,4,4.0,0,0,0,0,1,0,0,0,0,0,0
3.0,44.0,1,7.0,4.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4.1,35.0,0,3.5,3.6,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
39.0,35.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
25.0,70.0,1,5.0,5.0,7.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
11.8,80.0,1,8.0,6.0,3.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0
7.3,70.0,0,3.0,4.5,5.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
6.8,45.0,0,4.0,3.5,3.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
2.85,35.0,1,5.0,4.1,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
8.9,35.0,1,12.0,7.0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0
10.0,51.0,1,4.19999980926514,6.0,7.0,1,6.0,0,0,0,0,0,1,0,0,0,0,0
24.9,110.0,0,6.0,4.3,7.0,4,11.0,0,0,0,0,1,0,0,0,0,0,0
12.8,62.6,1,18.0,4.5,4.0,4,4.0,0,0,0,0,1,0,0,0,0,0,0
13.1,107.0,0,5.0,4.4,2.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
9.7,76.7,0,4.0,5.7,6.0,0,5.0,0,0,0,0,1,0,0,0,0,0,0
11.9,103.0,1,12.0,5.0,5.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
4.7,41.0,0,2.5,4.1,4.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
6.85,180.0,0,7.0,14.0,1.0,0,6.0,0,0,0,1,0,0,0,0,0,0,0
4.0,38.0,0,4.0,4.0,5.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0
40.5,80.0,1,15.0,6.0,6.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
38.0,150.0,1,10.0,7.0,5.0,0,5.0,0,0,0,0,0,0,1,0,0,0,0
22.5,80.0,1,6.0,7.0,3.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
3.1,50.0,0,3.5,6.25,1.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0
3.7,30.0,0,2.5,5.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
10.2,42.0,1,24.0,4.8,3.0,4,2.0,0,0,0,0,0,0,0,1,0,0,0
11.0,40.0,0,10.0,5.0,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
5.9,45.0,0,3.0,4.0,5.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0
7.4,54.0,0,3.0,5.0,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
4.25,30.0,0,3.5,3.5,5.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0
30.0,55.0,1,30.0,5.0,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
3.55,33.0,0,3.0,3.5,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4.98,45.0,0,3.0,3.8,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
5.55,39.0,1,5.0,3.3,6.0,0,8.0,0,0,0,0,0,0,0,1,0,0,0
5.2,48.0,0,2.0,5.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
21.4,142.0,0,8.0,5.0,7.0,2,11.0,0,0,0,1,0,0,0,0,0,0,0
19.7,96.0,0,12.0,6.1,4.0,4,5.0,0,0,0,0,1,0,0,0,0,0,0
23.7,160.0,0,7.0,5.1,6.0,2,11.0,0,0,0,0,1,0,0,0,0,0,0
4.8,40.0,0,2.5,3.5,5.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
25.0,50.0,1,10.0,6.0,7.0,0,11.0,1,0,0,0,0,0,0,0,0,0,0
3.9,35.0,0,3.5,4.0,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
5.0,44.0,0,3.0,3.5,5.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0
35.5,75.0,1,30.0,5.25,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
25.0,100.0,1,25.0,5.8,1.0,4,3.0,0,0,0,0,0,0,1,0,0,0,0
33.5,105.0,0,12.0,7.0,7.0,4,7.0,0,0,0,0,0,0,1,0,0,0,0
12.8,59.0,0,7.0,4.6,6.0,3,6.0,0,0,0,0,0,0,1,0,0,0,0
33.0,128.0,1,25.0,7.5,3.0,4,6.0,0,0,0,0,0,0,1,0,0,0,0
15.8,82.0,1,15.0,4.8,3.0,3,4.0,0,0,0,0,0,0,1,0,0,0,0
43.5,87.0,1,35.0,8.0,1.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0
15.2,45.0,1,20.0,5.0,1.0,4,1.0,0,0,1,0,0,0,0,0,0,0,0
21.3,90.0,1,15.0,5.0,3.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0
13.8,65.0,0,5.0,4.0,4.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
13.5,90.0,0,4.0,4.0,4.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
33.5,50.0,1,10.0,4.5,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
5.15,33.0,0,3.5,4.0,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.25,41.0,0,2.5,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.1,30.0,0,2.5,5.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
3.0,30.0,0,3.0,3.0,5.0,1,3.0,0,0,0,0,0,0,0,0,0,0,0
7.09,43.0,0,3.0,4.2,6.0,0,6.0,0,0,0,0,0,1,0,0,0,0,0
11.8,80.0,1,8.0,6.0,3.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0
19.0,65.0,1,7.0,4.1,1.0,3,1.0,0,1,0,0,0,0,0,0,0,0,0
5.35,42.0,0,3.0,5.0,5.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
7.6,52.0,0,4.0,4.0,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
5.15,34.0,1,6.0,4.0,6.0,4,6.0,0,0,0,0,0,0,0,0,0,0,1
7.2,40.0,0,4.5,4.0,6.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1
5.1,40.0,0,5.0,4.6,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
7.5,42.0,0,5.0,4.2,5.0,0,6.0,0,0,0,1,0,0,0,0,0,0,0
15.0,99.0,1,40.0,5.5,7.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
11.0,60.0,0,8.0,5.0,5.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
26.0,60.0,1,25.0,4.3,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
20.0,70.0,1,20.0,15.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0
26.0,110.0,0,3.0,10.0,10.0,0,11.0,0,0,0,1,0,0,0,0,0,0,0
17.0,70.0,0,10.0,5.0,5.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
40.0,84.0,1,25.0,7.0,5.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0
13.0,45.0,1,12.0,4.2,7.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
0.51,60.0,1,4.0,4.0,4.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
7.1,41.0,1,3.0,5.0,4.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
10.8,67.0,1,5.0,3.6,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
9.6,42.0,0,4.0,3.5,5.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0
4.3,30.0,0,2.0,3.7,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
13.5,61.0,1,4.0,4.7,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
11.2,52.0,1,5.0,4.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
7.8,51.0,1,5.0,3.6,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
7.8,51.0,1,4.0,3.6,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
18.5,60.0,1,6.0,6.0,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
4.3,36.0,0,2.0,6.0,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
5.5,45.0,0,2.0,4.5,5.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
12.5,60.0,0,4.0,4.0,5.0,1,5.0,0,0,0,1,0,0,0,0,0,0,0
6.4,50.0,0,2.0,3.5,4.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
12.8,31.0,1,10.0,4.1,7.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
6.5,32.0,0,3.0,4.0,5.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0
16.5,60.0,1,3.0,4.0,5.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0
18.3,85.0,1,5.0,5.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
13.5,66.0,1,4.0,5.2,4.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1
7.8,45.0,1,3.0,3.5,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
4.8,33.0,1,3.0,4.7,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
25.0,98.0,1,24.0,4.4,7.0,4,10.0,0,0,0,0,0,0,0,1,0,0,0
7.7,75.0,0,5.0,4.0,4.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
4.5,32.0,0,5.0,5.0,4.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
23.5,65.0,1,8.0,4.3,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
2.1,20.0,0,3.0,3.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
4.8,39.0,1,3.0,3.5,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
16.0,80.0,0,14.0,5.0,6.0,2,6.0,0,0,0,0,0,0,0,0,0,1,0
18.8,150.0,0,3.0,7.0,8.0,0,11.0,0,0,0,0,0,1,0,0,0,0,0
5.3,50.0,0,3.0,3.5,6.0,1,10.0,0,0,0,0,0,1,0,0,0,0,0
8.3,80.0,0,3.0,4.5,7.0,1,11.0,0,0,0,0,0,0,0,1,0,0,0
5.0,55.0,0,7.0,5.0,4.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
6.7,63.0,0,3.0,3.1,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
6.68,45.0,0,3.0,3.6,5.0,0,7.0,0,0,1,0,0,0,0,0,0,0,0
7.9,42.0,0,4.0,3.4,5.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
5.3,62.0,0,2.0,5.8,5.0,0,6.0,0,0,0,1,0,0,0,0,0,0,0
10.8,50.0,0,10.0,4.6,6.0,1,3.0,0,0,1,0,0,0,0,0,0,0,0
1.42,15.0,0,3.0,3.0,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
5.6,39.0,0,6.0,3.3,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
9.6,60.0,1,12.0,4.1,4.0,2,5.0,0,0,0,0,0,0,0,1,0,0,0
5.5,41.0,0,3.0,3.3,3.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
12.5,55.0,0,8.0,5.0,5.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
3.95,30.0,0,3.0,3.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
6.8,180.0,0,8.0,14.0,1.0,2,4.0,0,0,0,1,0,0,0,0,0,0,0
4.37,65.0,0,3.5,5.0,3.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
8.35,51.0,1,10.0,6.0,4.0,2,4.0,0,0,0,0,0,0,0,1,0,0,0
2.4,26.0,0,2.5,3.0,2.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
4.1,32.0,0,4.0,4.2,2.0,0,2.0,0,0,0,0,0,0,0,1,0,0,0
9.54,46.6,0,5.5,4.2,4.0,0,6.0,0,0,0,0,0,1,0,0,0,0,0
3.15,33.0,0,2.5,3.5,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
7.35,60.0,0,3.0,4.0,5.0,1,6.0,0,0,0,0,0,0,0,0,0,0,1
4.6,80.0,0,4.0,3.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
2.0,100.0,1,10.0,5.0,4.0,4,6.0,0,0,0,0,0,0,0,0,1,0,0
3.5,100.0,0,5.0,5.0,3.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
